id,duration,codec,width,height,bitrate,category,framerate,i,p,b,frames,i_size,p_size,b_size,size,o_codec,o_bitrate,o_framerate,o_width,o_height,umem,utime
2986,426.945,h264,1280,720,1064703,Education,29,228,12567,0,12795,11297544,45523691,0,56821235,h264,820000,12,1280,720,333040,28.13
2987,1768.9417,mpeg4,176,144,56152,Entertainment,12,354,20873,0,21227,1382103,11034284,0,12416387,vp8,3000000,15,1280,720,224204,20.173
2988,52.68,h264,480,360,372001,Howto & Style,25,53,1265,0,1318,870136,1579497,0,2449633,vp8,820000,25,640,480,140080,11.393
2989,440.967,h264,320,240,281642,Comedy,30,236,12994,0,13230,2444863,13079542,0,15524405,h264,5000000,24,640,480,219656,16.997
2990,254.922,vp8,480,360,260667,People & Blogs,30.062992,51,7585,0,7636,918325,7387906,0,8306231,vp8,3000000,12,1280,720,221160,13.741
2991,189.956,flv,320,240,231296,People & Blogs,29,97,5597,0,5694,580292,4911734,0,5492026,h264,3000000,25,1280,720,311892,52.615
2992,906.5983,mpeg4,176,144,56108,People & Blogs,12,187,10692,0,10879,597549,5760936,0,6358485,h264,539000,15,640,480,165668,11.281
2993,340.424,flv,320,240,244491,Comedy,11,69,4012,0,4081,1168939,9234909,0,10403848,h264,242000,12,1280,720,297216,17.285
2994,52.68,h264,480,360,372001,Education,25,53,1265,0,1318,870136,1579497,0,2449633,h264,5000000,25,640,480,155028,42.439
2995,218.41,vp8,640,480,753709,Howto & Style,25.06422,62,5402,0,5464,1093522,19483684,0,20577206,h264,820000,24,480,360,97332,18.001
2996,370.00833,h264,1920,1080,4513645,Nonprofits & Activis,29,204,10885,0,11089,6605723,202155092,0,208760815,vp8,109000,15,480,360,85412,10.205
2997,290.01666,mpeg4,176,144,52783,Travel & Events,12,61,3417,0,3478,119325,1794184,0,1913509,h264,242000,25,1280,720,308388,23.285
2998,750.433,vp8,1280,720,794075,News & Politics,13.482667,81,10031,0,10112,3852576,70635013,0,74487589,h264,3000000,15,640,480,173420,11.985
2999,157.80167,h264,1280,720,2885589,Travel & Events,25,72,3873,0,3945,5611970,51306874,0,56918844,vp8,109000,24,640,480,216020,14.805
3000,110.966995,h264,480,360,397112,Sports,30,59,3271,0,3330,529627,4978664,0,5508291,h264,5000000,24,320,240,216820,15.549
3001,59.883,vp8,1280,720,994960,People & Blogs,30.38983,13,1780,0,1793,481774,6965881,0,7447655,h264,3000000,15,1920,1080,653936,108.187
3002,37.011665,h264,1280,720,2759449,Gaming,29,21,1088,0,1109,1899633,10866846,0,12766479,mpeg4,820000,15,1920,1080,219480,11.341
3003,476.957,vp8,1280,720,1387100,Pets & Animals,30.05252,105,14200,0,14305,3487520,79210885,0,82698405,vp8,820000,15,1920,1080,165700,26.578
3004,273.816,vp8,1920,1080,1571003,Music,25.065933,77,6766,0,6843,6190779,47579961,0,53770740,h264,109000,29.97,1280,720,353908,26.242
3005,74.535,mpeg4,176,144,55305,Entertainment,12,15,879,0,894,23996,491276,0,515272,h264,539000,12,1280,720,310376,21.629
3006,282.56,h264,640,480,559834,Sports,25,145,6920,0,7065,4966509,14806840,0,19773349,mpeg4,820000,29.97,1280,720,221152,10.881
3007,43.827,flv,320,240,272273,Music,25,23,1081,0,1104,137210,1354404,0,1491614,mpeg4,3000000,25,1280,720,218932,11.605
3008,750.433,vp8,1280,720,794075,Travel & Events,13.482667,81,10031,0,10112,3852576,70635013,0,74487589,vp8,242000,25,1280,720,165700,15.173
3009,1140.349,vp8,1280,720,2394626,Gaming,30.007017,328,33880,0,34208,20478926,320859863,0,341338789,h264,539000,24,1280,720,315472,39.282
3010,37.011665,h264,1280,720,2759449,Entertainment,29,21,1088,0,1109,1899633,10866846,0,12766479,mpeg4,56000,25,1920,1080,219480,15.889
3011,452.689,vp8,320,240,66680,News & Politics,5.7057524,42,2537,0,2579,207037,3566163,0,3773200,vp8,109000,29.97,1280,720,248092,11.613
3012,106.765,h264,1280,720,849586,Gaming,25,66,2603,0,2669,4427240,6911026,0,11338266,vp8,820000,12,1280,720,219480,11.389
3013,59.883,vp8,1280,720,994960,News & Politics,30.38983,13,1780,0,1793,481774,6965881,0,7447655,h264,820000,12,480,360,162684,14.533
3014,69.933,flv,320,240,272898,Music,15,37,1013,0,1050,349781,2035796,0,2385577,h264,242000,25,1920,1080,611872,42.395
3015,222.53334,h264,480,360,500449,Sports,30,219,6457,0,6676,2821722,11099102,0,13920824,vp8,242000,25,1920,1080,217336,35.138
3016,59.883,vp8,1280,720,994960,People & Blogs,30.38983,13,1780,0,1793,481774,6965881,0,7447655,h264,539000,12,480,360,162668,13.213
3017,426.945,h264,1280,720,1064703,Film & Animation,29,228,12567,0,12795,11297544,45523691,0,56821235,h264,3000000,12,1280,720,333912,39.782
3018,326.58832,h264,1920,1080,5999648,Entertainment,23,174,7656,0,7830,16603953,228322925,0,244926878,h264,109000,15,176,144,218932,10.237
3019,59.883,vp8,1280,720,994960,News & Politics,30.38983,13,1780,0,1793,481774,6965881,0,7447655,h264,109000,29.97,640,480,162588,14.465
3020,167.39166,h264,1280,720,2207484,Science & Technology,24,86,3931,0,4017,4369420,41819887,0,46189307,h264,242000,15,480,360,219656,10.405
3021,860.056,vp8,1280,720,2688309,Music,29.968605,277,25496,0,25773,12989828,276022270,0,289012098,mpeg4,5000000,29.97,1280,720,260804,10.741
3022,106.765,h264,1280,720,849586,Music,25,66,2603,0,2669,4427240,6911026,0,11338266,h264,242000,25,1280,720,346632,22.529
3023,452.689,vp8,320,240,66680,Entertainment,5.7057524,42,2537,0,2579,207037,3566163,0,3773200,h264,242000,12,1920,1080,644336,35.014
3024,217.518,h264,480,360,83054,Gaming,29,112,6408,0,6520,406683,1851539,0,2258222,h264,820000,24,1280,720,323456,30.094
3025,74.535,mpeg4,176,144,55305,People & Blogs,12,15,879,0,894,23996,491276,0,515272,vp8,3000000,12,1920,1080,219464,22.245
3026,204.938,h264,480,360,297373,Travel & Events,16,111,3169,0,3280,1451634,6166260,0,7617894,h264,3000000,29.97,1280,720,322908,40.147
3027,473,h264,320,240,164017,Gaming,25,198,10924,704,11826,1419320,8047423,0,9697521,h264,820000,29.97,640,480,220900,25.378
3028,270.655,vp8,640,480,652967,Entertainment,30.062963,89,8028,0,8117,1912240,20178890,0,22091130,h264,109000,15,1280,720,317544,18.461
3029,340.424,flv,320,240,244491,People & Blogs,11,69,4012,0,4081,1168939,9234909,0,10403848,vp8,539000,25,1280,720,221152,10.165
3030,59.883,vp8,1280,720,994960,Music,30.38983,13,1780,0,1793,481774,6965881,0,7447655,h264,242000,25,1280,720,320152,28.326
3031,217.518,h264,480,360,83054,Gaming,29,112,6408,0,6520,406683,1851539,0,2258222,h264,242000,15,1280,720,321104,17.273
3032,217.518,h264,480,360,83054,Autos & Vehicles,29,112,6408,0,6520,406683,1851539,0,2258222,h264,242000,25,1280,720,323264,22.141
3033,77.233,h264,480,360,382461,Entertainment,30,53,2265,0,2318,182297,3510033,0,3692330,h264,820000,25,1280,720,320124,44.255
3034,476.957,vp8,1280,720,1387100,People & Blogs,30.05252,105,14200,0,14305,3487520,79210885,0,82698405,h264,242000,29.97,480,360,165700,11.809
3035,645.84,vp8,320,240,95903,Music,25.032558,138,16008,0,16146,1081321,6660941,0,7742262,vp8,539000,12,1920,1080,218932,22.313
3036,106.765,h264,1280,720,849586,People & Blogs,25,66,2603,0,2669,4427240,6911026,0,11338266,mpeg4,3000000,24,1920,1080,219480,11.877
3037,203.198,flv,320,240,239336,Science & Technology,29,104,5974,0,6078,853613,5225468,0,6079081,h264,3000000,29.97,1920,1080,611204,128.16
3038,860.056,vp8,1280,720,2688309,Music,29.968605,277,25496,0,25773,12989828,276022270,0,289012098,vp8,5000000,24,480,360,262784,17.829
3039,255.28,flv,320,240,250276,Music,25,110,6272,0,6382,611474,7374864,0,7986338,vp8,109000,25,1920,1080,216820,32.698
3040,452.689,vp8,320,240,66680,Music,5.7057524,42,2537,0,2579,207037,3566163,0,3773200,vp8,5000000,15,1920,1080,248092,40.051
3041,110.966995,h264,480,360,397112,Science & Technology,30,59,3271,0,3330,529627,4978664,0,5508291,vp8,242000,24,1920,1080,216820,33.174
3042,316.95166,mpeg4,176,144,55396,People & Blogs,12,64,3739,0,3803,111850,2082902,0,2194752,vp8,242000,12,1280,720,165700,10.561
3043,273.816,vp8,1920,1080,1571003,Education,25.065933,77,6766,0,6843,6190779,47579961,0,53770740,vp8,109000,24,640,480,219656,11.973
3044,95.462,h264,640,480,809256,Entertainment,29,51,2811,0,2862,886496,8770159,0,9656655,vp8,5000000,24,640,480,221160,11.513
3045,130.35667,mpeg4,176,144,54590,Travel & Events,12,27,1537,0,1564,64483,825054,0,889537,vp8,242000,15,1280,720,45080,11.033
3046,290.01666,mpeg4,176,144,52783,Music,12,61,3417,0,3478,119325,1794184,0,1913509,vp8,109000,15,1920,1080,131548,18.813
3047,157.891,h264,480,360,406908,People & Blogs,29,87,4646,0,4733,1776729,6254165,0,8030894,h264,242000,24,1920,1080,654096,39.882
3048,239.14166,h264,480,360,500198,People & Blogs,25,110,5868,0,5978,1406751,13545526,0,14952277,h264,3000000,15,480,360,121552,14.913
3049,581.233,h264,480,360,295979,Autos & Vehicles,30,310,17128,0,17438,10151572,11352574,0,21504146,vp8,3000000,29.97,640,480,218932,10.245
3050,167.39166,h264,1280,720,2207484,Sports,24,86,3931,0,4017,4369420,41819887,0,46189307,vp8,820000,12,1920,1080,219656,27.95
3051,59.883,vp8,1280,720,994960,People & Blogs,30.38983,13,1780,0,1793,481774,6965881,0,7447655,h264,5000000,15,480,360,162976,23.241
3052,143.03334,mpeg4,176,144,51082,Comedy,12,31,1685,0,1716,56405,856907,0,913312,vp8,56000,24,1920,1080,219480,17.365
3053,67.583336,mpeg4,176,144,51225,People & Blogs,12,15,777,0,792,47585,385164,0,432749,vp8,56000,25,1920,1080,219480,13.937
3054,157.891,h264,480,360,406908,Sports,29,87,4646,0,4733,1776729,6254165,0,8030894,vp8,5000000,29.97,1280,720,219464,23.881
3055,473,h264,320,240,164017,Entertainment,25,198,10924,704,11826,1419320,8047423,0,9697521,vp8,5000000,24,1280,720,220900,23.201
3056,292.092,h264,480,360,480125,Sports,29,156,8599,0,8755,2375028,15155062,0,17530090,h264,539000,25,1280,720,324276,44.267
3057,167.39166,h264,1280,720,2207484,Music,24,86,3931,0,4017,4369420,41819887,0,46189307,h264,5000000,12,480,360,219656,21.485
3058,1768.9417,mpeg4,176,144,56152,People & Blogs,12,354,20873,0,21227,1382103,11034284,0,12416387,h264,109000,25,1280,720,309356,19.093
3059,127.221664,h264,1920,1080,3080852,Entertainment,23,70,2980,0,3050,3818903,45174992,0,48993895,vp8,539000,25,320,240,217348,10.161
3060,130.35667,mpeg4,176,144,54590,Entertainment,12,27,1537,0,1564,64483,825054,0,889537,vp8,820000,24,1920,1080,87132,22.889
3061,476.957,vp8,1280,720,1387100,People & Blogs,30.05252,105,14200,0,14305,3487520,79210885,0,82698405,mpeg4,56000,25,1920,1080,165668,12.817
3062,110.966995,h264,480,360,397112,Gaming,30,59,3271,0,3330,529627,4978664,0,5508291,h264,5000000,15,480,360,216820,18.517
3063,714.371,vp8,1280,720,652356,Entertainment,29.981792,143,21264,0,21407,14532530,43720516,0,58253046,mpeg4,3000000,25,1920,1080,164888,13.689
3064,440.967,h264,320,240,281642,Pets & Animals,30,236,12994,0,13230,2444863,13079542,0,15524405,h264,242000,25,1280,720,330304,24.478
3065,290.01666,mpeg4,176,144,52783,Autos & Vehicles,12,61,3417,0,3478,119325,1794184,0,1913509,vp8,5000000,24,1280,720,135332,15.913
3066,290.01666,mpeg4,176,144,52783,Music,12,61,3417,0,3478,119325,1794184,0,1913509,h264,3000000,12,480,360,139932,13.429
3067,225.08,h264,480,360,538452,Music,25,113,5515,0,5628,1873408,13275961,0,15149369,h264,242000,25,1920,1080,645844,41.199
3068,458.625,h264,640,480,517364,Education,29,245,13501,0,13746,5308581,24350943,0,29659524,vp8,56000,29.97,1920,1080,216820,32.09
3069,250.017,h264,320,240,153059,Entertainment,29,128,7366,0,7494,856855,3926589,0,4783444,mpeg4,539000,24,1920,1080,218664,11.981
3070,254.922,vp8,480,360,260667,News & Politics,30.062992,51,7585,0,7636,918325,7387906,0,8306231,vp8,820000,24,1280,720,221160,18.705
3071,67.583336,mpeg4,176,144,51225,Gaming,12,15,777,0,792,47585,385164,0,432749,h264,820000,15,1920,1080,634148,47.791
3072,176.901,vp8,480,360,26968,Music,25.113636,38,4382,0,4420,393395,202954,0,596349,vp8,242000,12,1920,1080,218932,14.797
3073,256.20834,mpeg4,176,144,57565,Comedy,12,56,3018,0,3074,302900,1540700,0,1843600,vp8,109000,29.97,1920,1080,219480,14.713
3074,63.667,h264,640,480,972572,People & Blogs,15,33,923,0,956,1259657,6480438,0,7740095,h264,3000000,15,640,480,219656,23.645
3075,274.541,vp8,480,360,139791,People & Blogs,30.029198,58,8170,0,8228,802625,3994697,0,4797322,h264,3000000,29.97,1280,720,320728,58.008
3076,130.35667,mpeg4,176,144,54590,Sports,12,27,1537,0,1564,64483,825054,0,889537,vp8,820000,12,1280,720,45092,14.537
3077,203.198,flv,320,240,239336,Entertainment,29,104,5974,0,6078,853613,5225468,0,6079081,h264,242000,15,1920,1080,610452,31.346
3078,256.20834,mpeg4,176,144,57565,Pets & Animals,12,56,3018,0,3074,302900,1540700,0,1843600,h264,109000,12,1920,1080,664684,21.057
3079,129.881,vp8,640,480,639331,Music,30.16279,36,3855,0,3891,875784,9503846,0,10379630,mpeg4,539000,29.97,1920,1080,107524,18.557
3080,476.957,vp8,1280,720,1387100,Gaming,30.05252,105,14200,0,14305,3487520,79210885,0,82698405,mpeg4,3000000,29.97,1920,1080,165696,15.785
3081,39.055,h264,1920,1080,5992818,Entertainment,30,26,1144,0,1170,839251,28416939,0,29256190,vp8,539000,25,480,360,215940,15.909
3082,326.58832,h264,1920,1080,5999648,Gaming,23,174,7656,0,7830,16603953,228322925,0,244926878,h264,56000,29.97,320,240,218932,12.521
3083,1140.349,vp8,1280,720,2394626,People & Blogs,30.007017,328,33880,0,34208,20478926,320859863,0,341338789,vp8,539000,29.97,1920,1080,219480,57.96
3084,440.967,h264,320,240,281642,Science & Technology,30,236,12994,0,13230,2444863,13079542,0,15524405,h264,109000,24,1920,1080,670152,30.794
3085,326.58832,h264,1920,1080,5999648,Comedy,23,174,7656,0,7830,16603953,228322925,0,244926878,h264,820000,24,1280,720,393276,54.611
3086,282.56,h264,640,480,559834,Music,25,145,6920,0,7065,4966509,14806840,0,19773349,h264,109000,12,1920,1080,657424,18.409
3087,189.956,flv,320,240,231296,Science & Technology,29,97,5597,0,5694,580292,4911734,0,5492026,vp8,56000,29.97,1920,1080,218664,29.826
3088,157.80167,h264,1280,720,2885589,Travel & Events,25,72,3873,0,3945,5611970,51306874,0,56918844,vp8,109000,24,480,360,216020,10.565
3089,448.575,vp8,1280,720,2052426,Gaming,30.002232,92,13349,0,13441,9132637,105950761,0,115083398,h264,820000,12,1280,720,317952,32.582
3090,80.536,h264,480,360,690041,Sports,29,43,2374,0,2417,618732,6327913,0,6946645,vp8,3000000,24,640,480,219480,18.073
3091,157.891,h264,480,360,406908,Pets & Animals,29,87,4646,0,4733,1776729,6254165,0,8030894,h264,820000,12,1280,720,326612,22.809
3092,42.2,h264,480,360,288705,Gaming,25,23,1033,0,1056,216154,1306770,0,1522924,vp8,109000,29.97,1280,720,216820,14.957
3093,384.451,h264,640,480,646432,News & Politics,29,205,11318,0,11523,2839955,28225248,0,31065203,h264,820000,15,1920,1080,681060,53.159
3094,274.541,vp8,480,360,139791,People & Blogs,30.029198,58,8170,0,8228,802625,3994697,0,4797322,h264,3000000,12,1920,1080,649656,63.288
3095,37.011665,h264,1280,720,2759449,People & Blogs,29,21,1088,0,1109,1899633,10866846,0,12766479,h264,3000000,15,640,480,219480,29.766
3096,339.667,h264,640,480,257699,People & Blogs,30,181,10010,0,10191,10121223,820261,0,10941484,mpeg4,5000000,29.97,1920,1080,219480,15.397
3097,282.56,h264,640,480,559834,Gaming,25,145,6920,0,7065,4966509,14806840,0,19773349,h264,109000,25,1280,720,332284,16.969
3098,222.53334,h264,480,360,500449,Music,30,219,6457,0,6676,2821722,11099102,0,13920824,h264,539000,12,1280,720,322996,22.545
3099,860.056,vp8,1280,720,2688309,Music,29.968605,277,25496,0,25773,12989828,276022270,0,289012098,mpeg4,5000000,25,1920,1080,260768,17.633
3100,52.68,h264,480,360,372001,Entertainment,25,53,1265,0,1318,870136,1579497,0,2449633,mpeg4,242000,25,1280,720,139940,10.465
3101,581.233,h264,480,360,295979,Travel & Events,30,310,17128,0,17438,10151572,11352574,0,21504146,vp8,5000000,24,1920,1080,218932,44.887
3102,239.14166,h264,480,360,500198,Pets & Animals,25,110,5868,0,5978,1406751,13545526,0,14952277,h264,56000,29.97,640,480,149280,10.277
3103,33.09,h264,320,240,279173,Gaming,13,22,434,0,456,101794,1052937,0,1154731,h264,539000,25,640,480,219480,15.649
3104,326.583,vp8,640,480,1055982,Entertainment,25.039877,102,8061,0,8163,1868804,41239444,0,43108248,h264,5000000,24,1920,1080,654544,134.6
3105,452.689,vp8,320,240,66680,People & Blogs,5.7057524,42,2537,0,2579,207037,3566163,0,3773200,h264,56000,29.97,1280,720,313912,25.71
3106,80.536,h264,480,360,690041,Gaming,29,43,2374,0,2417,618732,6327913,0,6946645,h264,820000,29.97,480,360,219480,20.221
3107,167.39166,h264,1280,720,2207484,Howto & Style,24,86,3931,0,4017,4369420,41819887,0,46189307,h264,5000000,15,1920,1080,695788,114.103
3108,274.541,vp8,480,360,139791,Science & Technology,30.029198,58,8170,0,8228,802625,3994697,0,4797322,h264,242000,15,1280,720,316596,18.653
3109,67.583336,mpeg4,176,144,51225,Sports,12,15,777,0,792,47585,385164,0,432749,vp8,5000000,29.97,1920,1080,219480,22.645
3110,110.966995,h264,480,360,397112,Entertainment,30,59,3271,0,3330,529627,4978664,0,5508291,vp8,56000,29.97,1280,720,216820,18.081
3111,250.017,h264,320,240,153059,Entertainment,29,128,7366,0,7494,856855,3926589,0,4783444,h264,56000,24,1280,720,316656,14.621
3112,395.44,vp8,1280,720,1611942,Film & Animation,25.027847,80,9806,0,9886,5073258,74605061,0,79678319,mpeg4,242000,25,1920,1080,221160,12.021
3113,395.44,vp8,1280,720,1611942,News & Politics,25.027847,80,9806,0,9886,5073258,74605061,0,79678319,vp8,820000,24,1280,720,221160,12.501
3114,107.443,vp8,480,360,320011,News & Politics,30.093458,30,3190,0,3220,671936,3625932,0,4297868,mpeg4,5000000,25,1920,1080,216820,14.533
3115,860.056,vp8,1280,720,2688309,Gaming,29.968605,277,25496,0,25773,12989828,276022270,0,289012098,mpeg4,242000,12,1920,1080,258260,11.389
3116,204.938,h264,480,360,297373,Howto & Style,16,111,3169,0,3280,1451634,6166260,0,7617894,h264,5000000,15,1920,1080,649876,61.96
3117,34.168,vp8,480,360,186895,Autos & Vehicles,30.029411,16,1005,0,1021,238485,559745,0,798230,vp8,242000,24,1280,720,165700,15.773
3118,490.6,h264,480,360,300437,Comedy,25,256,12010,0,12266,1448177,16976151,0,18424328,h264,539000,15,640,480,219480,11.677
3119,157.80167,h264,1280,720,2885589,Sports,25,72,3873,0,3945,5611970,51306874,0,56918844,h264,820000,15,1280,720,346172,27.138
3120,80.536,h264,480,360,690041,People & Blogs,29,43,2374,0,2417,618732,6327913,0,6946645,h264,3000000,25,480,360,219480,25.438
3121,304.927,vp8,320,240,134334,Pets & Animals,25.075659,82,7541,0,7623,833754,4286526,0,5120280,vp8,5000000,12,1280,720,216820,12.953
3122,473,h264,320,240,164017,People & Blogs,25,198,10924,704,11826,1419320,8047423,0,9697521,h264,109000,15,1280,720,318776,16.421
3123,270.655,vp8,640,480,652967,People & Blogs,30.062963,89,8028,0,8117,1912240,20178890,0,22091130,h264,109000,15,1920,1080,640816,33.07
3124,273.816,vp8,1920,1080,1571003,People & Blogs,25.065933,77,6766,0,6843,6190779,47579961,0,53770740,mpeg4,5000000,24,1920,1080,219656,13.969
3125,270.655,vp8,640,480,652967,Music,30.062963,89,8028,0,8117,1912240,20178890,0,22091130,mpeg4,5000000,25,1920,1080,219480,15.589
3126,906.5983,mpeg4,176,144,56108,Entertainment,12,187,10692,0,10879,597549,5760936,0,6358485,h264,820000,24,1920,1080,643988,61.092
3127,189.956,flv,320,240,231296,Sports,29,97,5597,0,5694,580292,4911734,0,5492026,h264,5000000,29.97,1280,720,312620,65.888
3128,425.6,h264,480,360,473580,News & Politics,30,228,12541,0,12769,2399943,22794551,0,25194494,h264,5000000,24,480,360,102024,18.369
3129,74.535,mpeg4,176,144,55305,Entertainment,12,15,879,0,894,23996,491276,0,515272,h264,242000,29.97,1280,720,310140,23.057
3130,316.95166,mpeg4,176,144,55396,News & Politics,12,64,3739,0,3803,111850,2082902,0,2194752,h264,109000,29.97,1280,720,317012,21.437
3131,440.967,h264,320,240,281642,Pets & Animals,30,236,12994,0,13230,2444863,13079542,0,15524405,vp8,242000,12,1920,1080,219656,17.361
3132,384.451,h264,640,480,646432,People & Blogs,29,205,11318,0,11523,2839955,28225248,0,31065203,vp8,242000,12,1920,1080,217568,20.829
3133,157.80167,h264,1280,720,2885589,People & Blogs,25,72,3873,0,3945,5611970,51306874,0,56918844,h264,242000,25,1920,1080,690952,50.811
3134,368.32,vp8,640,480,29096,Travel & Events,25.02174,74,9134,0,9208,869558,470067,0,1339625,mpeg4,820000,29.97,1920,1080,221152,12.289
3135,714.371,vp8,1280,720,652356,Gaming,29.981792,143,21264,0,21407,14532530,43720516,0,58253046,h264,5000000,24,480,360,165564,23.841
