id,duration,codec,width,height,bitrate,category,framerate,i,p,b,frames,i_size,p_size,b_size,size,o_codec,o_bitrate,o_framerate,o_width,o_height,umem
13601,340.424,flv,320,240,244491,Science & Technology,11,69,4012,0,4081,1168939,9234909,0,10403848,h264,56000,15,1920,1080,608600
13602,714.371,vp8,1280,720,652356,People & Blogs,29.981792,143,21264,0,21407,14532530,43720516,0,58253046,h264,109000,29.97,640,480,165564
13603,452.689,vp8,320,240,66680,Comedy,5.7057524,42,2537,0,2579,207037,3566163,0,3773200,h264,539000,15,1920,1080,646992
13604,395.44,vp8,1280,720,1611942,People & Blogs,25.027847,80,9806,0,9886,5073258,74605061,0,79678319,vp8,3000000,25,1280,720,221160
13605,750.433,vp8,1280,720,794075,People & Blogs,13.482667,81,10031,0,10112,3852576,70635013,0,74487589,mpeg4,56000,29.97,1920,1080,165700
13606,452.689,vp8,320,240,66680,Sports,5.7057524,42,2537,0,2579,207037,3566163,0,3773200,vp8,109000,25,1920,1080,248092
13607,63.667,h264,640,480,972572,Travel & Events,15,33,923,0,956,1259657,6480438,0,7740095,mpeg4,5000000,29.97,1280,720,219656
13608,1768.9417,mpeg4,176,144,56152,Entertainment,12,354,20873,0,21227,1382103,11034284,0,12416387,h264,5000000,25,1920,1080,631732
13609,316.95166,mpeg4,176,144,55396,Music,12,64,3739,0,3803,111850,2082902,0,2194752,h264,820000,15,640,480,165700
13610,189.956,flv,320,240,231296,Gaming,29,97,5597,0,5694,580292,4911734,0,5492026,h264,56000,15,1280,720,310540
13611,43.827,flv,320,240,272273,Music,25,23,1081,0,1104,137210,1354404,0,1491614,h264,242000,15,1920,1080,608608
13612,127.221664,h264,1920,1080,3080852,Music,23,70,2980,0,3050,3818903,45174992,0,48993895,vp8,3000000,24,1920,1080,217436
13613,385.052,vp8,1280,720,441862,Sports,23.979221,77,9155,0,9232,16244376,5023129,0,21267505,h264,109000,24,1920,1080,634604
13614,292.092,h264,480,360,480125,Autos & Vehicles,29,156,8599,0,8755,2375028,15155062,0,17530090,mpeg4,539000,29.97,1920,1080,219480
13615,204.938,h264,480,360,297373,People & Blogs,16,111,3169,0,3280,1451634,6166260,0,7617894,vp8,109000,15,1920,1080,98716
13616,177.33333,mpeg4,176,144,53707,People & Blogs,12,37,2091,0,2128,100969,1089548,0,1190517,h264,820000,29.97,1280,720,309360
13617,1768.9417,mpeg4,176,144,56152,Entertainment,12,354,20873,0,21227,1382103,11034284,0,12416387,h264,5000000,25,1280,720,310404
13618,339.667,h264,640,480,257699,People & Blogs,30,181,10010,0,10191,10121223,820261,0,10941484,h264,56000,24,1920,1080,637784
13619,452.689,vp8,320,240,66680,Entertainment,5.7057524,42,2537,0,2579,207037,3566163,0,3773200,h264,820000,29.97,1920,1080,639056
13620,95.462,h264,640,480,809256,Music,29,51,2811,0,2862,886496,8770159,0,9656655,vp8,109000,15,1280,720,221160
13621,391.08,h264,640,480,230847,Pets & Animals,25,209,9569,0,9778,9023743,2261252,0,11284995,vp8,3000000,24,1280,720,219480
13622,157.80167,h264,1280,720,2885589,Travel & Events,25,72,3873,0,3945,5611970,51306874,0,56918844,h264,242000,12,1920,1080,694568
13623,37.011665,h264,1280,720,2759449,Howto & Style,29,21,1088,0,1109,1899633,10866846,0,12766479,vp8,242000,24,1280,720,219480
13624,581.233,h264,480,360,295979,Education,30,310,17128,0,17438,10151572,11352574,0,21504146,h264,539000,15,640,480,218932
13625,426.945,h264,1280,720,1064703,Pets & Animals,29,228,12567,0,12795,11297544,45523691,0,56821235,h264,539000,12,1920,1080,670216
13626,286.995,h264,480,360,508160,Music,23,156,6726,0,6882,2285153,15944803,0,18229956,mpeg4,539000,25,1920,1080,216820
13627,384.451,h264,640,480,646432,Gaming,29,205,11318,0,11523,2839955,28225248,0,31065203,h264,5000000,29.97,480,360,217852
13628,273.816,vp8,1920,1080,1571003,Comedy,25.065933,77,6766,0,6843,6190779,47579961,0,53770740,vp8,3000000,24,640,480,219656
13629,203.198,flv,320,240,239336,Entertainment,29,104,5974,0,6078,853613,5225468,0,6079081,h264,5000000,29.97,640,480,221160
13630,254.922,vp8,480,360,260667,People & Blogs,30.062992,51,7585,0,7636,918325,7387906,0,8306231,vp8,5000000,25,1920,1080,221160
13631,39.055,h264,1920,1080,5992818,Comedy,30,26,1144,0,1170,839251,28416939,0,29256190,mpeg4,3000000,29.97,640,480,215848
13632,326.58832,h264,1920,1080,5999648,Music,23,174,7656,0,7830,16603953,228322925,0,244926878,mpeg4,539000,25,1280,720,218932
13633,43.827,flv,320,240,272273,People & Blogs,25,23,1081,0,1104,137210,1354404,0,1491614,h264,820000,12,1280,720,295560
13634,645.84,vp8,320,240,95903,Travel & Events,25.032558,138,16008,0,16146,1081321,6660941,0,7742262,vp8,539000,24,1920,1080,219196
13635,39.055,h264,1920,1080,5992818,People & Blogs,30,26,1144,0,1170,839251,28416939,0,29256190,h264,820000,12,1920,1080,679448
13636,326.583,vp8,640,480,1055982,People & Blogs,25.039877,102,8061,0,8163,1868804,41239444,0,43108248,h264,56000,15,1280,720,322220
13637,127.221664,h264,1920,1080,3080852,Comedy,23,70,2980,0,3050,3818903,45174992,0,48993895,h264,109000,25,1280,720,393036
13638,222.53334,h264,480,360,500449,Music,30,219,6457,0,6676,2821722,11099102,0,13920824,h264,242000,25,1920,1080,646568
13639,273.816,vp8,1920,1080,1571003,Gaming,25.065933,77,6766,0,6843,6190779,47579961,0,53770740,h264,3000000,25,320,240,219656
13640,1140.349,vp8,1280,720,2394626,Gaming,30.007017,328,33880,0,34208,20478926,320859863,0,341338789,vp8,3000000,12,640,480,219480
13641,326.583,vp8,640,480,1055982,Gaming,25.039877,102,8061,0,8163,1868804,41239444,0,43108248,mpeg4,3000000,29.97,1280,720,212772
13642,292.092,h264,480,360,480125,Film & Animation,29,156,8599,0,8755,2375028,15155062,0,17530090,h264,820000,15,1280,720,323276
13643,80.536,h264,480,360,690041,Music,29,43,2374,0,2417,618732,6327913,0,6946645,h264,3000000,29.97,480,360,219480
13644,1140.349,vp8,1280,720,2394626,Gaming,30.007017,328,33880,0,34208,20478926,320859863,0,341338789,vp8,820000,29.97,640,480,219480
13645,216.55,h264,320,240,291150,People & Blogs,29,112,6379,0,6491,1789334,6091735,0,7881069,h264,5000000,24,480,360,212576
13646,86.486,h264,640,480,356037,Music,29,46,2547,0,2593,819680,3029350,0,3849030,h264,3000000,29.97,1920,1080,676324
13647,77.233,h264,480,360,382461,People & Blogs,30,53,2265,0,2318,182297,3510033,0,3692330,vp8,242000,24,1280,720,219480
13648,274.541,vp8,480,360,139791,People & Blogs,30.029198,58,8170,0,8228,802625,3994697,0,4797322,vp8,242000,25,1280,720,216820
13649,326.58832,h264,1920,1080,5999648,People & Blogs,23,174,7656,0,7830,16603953,228322925,0,244926878,vp8,5000000,29.97,320,240,218932
13650,239.14166,h264,480,360,500198,Comedy,25,110,5868,0,5978,1406751,13545526,0,14952277,h264,242000,29.97,480,360,119108
13651,286.995,h264,480,360,508160,People & Blogs,23,156,6726,0,6882,2285153,15944803,0,18229956,vp8,109000,29.97,1280,720,216820
13652,452.689,vp8,320,240,66680,Sports,5.7057524,42,2537,0,2579,207037,3566163,0,3773200,h264,5000000,12,480,360,255820
13653,106.765,h264,1280,720,849586,Comedy,25,66,2603,0,2669,4427240,6911026,0,11338266,h264,820000,25,1920,1080,697272
13654,157.891,h264,480,360,406908,Film & Animation,29,87,4646,0,4733,1776729,6254165,0,8030894,vp8,820000,15,1920,1080,219464
13655,274.541,vp8,480,360,139791,People & Blogs,30.029198,58,8170,0,8228,802625,3994697,0,4797322,vp8,109000,15,1920,1080,216064
13656,476.957,vp8,1280,720,1387100,People & Blogs,30.05252,105,14200,0,14305,3487520,79210885,0,82698405,mpeg4,242000,25,1920,1080,165668
13657,34.168,vp8,480,360,186895,Travel & Events,30.029411,16,1005,0,1021,238485,559745,0,798230,h264,820000,29.97,1280,720,310580
13658,176.901,vp8,480,360,26968,Music,25.113636,38,4382,0,4420,393395,202954,0,596349,mpeg4,3000000,29.97,1920,1080,218932
13659,426.945,h264,1280,720,1064703,Gaming,29,228,12567,0,12795,11297544,45523691,0,56821235,h264,5000000,12,640,480,219480
13660,1768.9417,mpeg4,176,144,56152,Music,12,354,20873,0,21227,1382103,11034284,0,12416387,h264,820000,12,1920,1080,633676
13661,379.32,h264,480,360,181960,Gaming,25,195,9289,0,9484,3392479,5235193,0,8627672,h264,56000,25,1920,1080,651588
13662,379.32,h264,480,360,181960,Music,25,195,9289,0,9484,3392479,5235193,0,8627672,mpeg4,3000000,25,1920,1080,219464
13663,448.575,vp8,1280,720,2052426,People & Blogs,30.002232,92,13349,0,13441,9132637,105950761,0,115083398,vp8,820000,24,1920,1080,217080
13664,273.816,vp8,1920,1080,1571003,Autos & Vehicles,25.065933,77,6766,0,6843,6190779,47579961,0,53770740,vp8,820000,25,640,480,219656
13665,216.55,h264,320,240,291150,People & Blogs,29,112,6379,0,6491,1789334,6091735,0,7881069,h264,242000,24,1920,1080,637840
13666,95.462,h264,640,480,809256,Music,29,51,2811,0,2862,886496,8770159,0,9656655,vp8,242000,12,1920,1080,221160
13667,581.233,h264,480,360,295979,Howto & Style,30,310,17128,0,17438,10151572,11352574,0,21504146,h264,242000,12,1920,1080,645592
13668,384.451,h264,640,480,646432,Comedy,29,205,11318,0,11523,2839955,28225248,0,31065203,h264,3000000,29.97,480,360,217852
13669,2789.277,vp8,1280,720,2209320,Music,30.002869,942,82736,0,83678,52581797,717719011,0,770300808,vp8,56000,29.97,640,480,39460
13670,59.883,vp8,1280,720,994960,Music,30.38983,13,1780,0,1793,481774,6965881,0,7447655,vp8,109000,15,1280,720,155028
13671,906.5983,mpeg4,176,144,56108,Music,12,187,10692,0,10879,597549,5760936,0,6358485,h264,3000000,29.97,640,480,165668
13672,255.28,flv,320,240,250276,Travel & Events,25,110,6272,0,6382,611474,7374864,0,7986338,h264,56000,15,1920,1080,629772
13673,273.816,vp8,1920,1080,1571003,People & Blogs,25.065933,77,6766,0,6843,6190779,47579961,0,53770740,mpeg4,539000,29.97,1280,720,219656
13674,41.516666,h264,1920,1080,5999436,Music,29,22,1222,0,1244,2175570,28959005,0,31134575,flv,109000,15,176,144,79716
13675,452.689,vp8,320,240,66680,Comedy,5.7057524,42,2537,0,2579,207037,3566163,0,3773200,h264,5000000,15,480,360,255832
13676,39.055,h264,1920,1080,5992818,Entertainment,30,26,1144,0,1170,839251,28416939,0,29256190,vp8,5000000,25,176,144,216020
13677,86.486,h264,640,480,356037,Entertainment,29,46,2547,0,2593,819680,3029350,0,3849030,h264,820000,25,1280,720,335300
13678,80.536,h264,480,360,690041,Pets & Animals,29,43,2374,0,2417,618732,6327913,0,6946645,h264,242000,15,1280,720,330260
13679,52.68,h264,480,360,372001,Education,25,53,1265,0,1318,870136,1579497,0,2449633,h264,5000000,25,320,240,155028
13680,290.01666,mpeg4,176,144,52783,News & Politics,12,61,3417,0,3478,119325,1794184,0,1913509,vp8,109000,25,1920,1080,132192
13681,69.933,flv,320,240,272898,Gaming,15,37,1013,0,1050,349781,2035796,0,2385577,h264,539000,12,1920,1080,609976
13682,143.03334,mpeg4,176,144,51082,People & Blogs,12,31,1685,0,1716,56405,856907,0,913312,h264,3000000,15,1920,1080,628068
13683,37.011665,h264,1280,720,2759449,Gaming,29,21,1088,0,1109,1899633,10866846,0,12766479,h264,242000,12,1280,720,333452
13684,77.233,h264,480,360,382461,Entertainment,30,53,2265,0,2318,182297,3510033,0,3692330,vp8,820000,15,1280,720,219480
13685,254.922,vp8,480,360,260667,People & Blogs,30.062992,51,7585,0,7636,918325,7387906,0,8306231,h264,109000,24,1280,720,315556
13686,37.011665,h264,1280,720,2759449,Sports,29,21,1088,0,1109,1899633,10866846,0,12766479,vp8,3000000,12,1280,720,219480
13687,225.08,h264,480,360,538452,Education,25,113,5515,0,5628,1873408,13275961,0,15149369,mpeg4,56000,29.97,1920,1080,216820
13688,107.443,vp8,480,360,320011,Music,30.093458,30,3190,0,3220,671936,3625932,0,4297868,h264,3000000,25,1280,720,324320
13689,86.486,h264,640,480,356037,People & Blogs,29,46,2547,0,2593,819680,3029350,0,3849030,vp8,3000000,24,1280,720,219656
13690,476.957,vp8,1280,720,1387100,Music,30.05252,105,14200,0,14305,3487520,79210885,0,82698405,h264,3000000,29.97,1920,1080,675496
13691,714.371,vp8,1280,720,652356,Gaming,29.981792,143,21264,0,21407,14532530,43720516,0,58253046,vp8,109000,15,1280,720,164888
13692,127.221664,h264,1920,1080,3080852,Education,23,70,2980,0,3050,3818903,45174992,0,48993895,vp8,820000,24,480,360,217436
13693,581.233,h264,480,360,295979,News & Politics,30,310,17128,0,17438,10151572,11352574,0,21504146,h264,109000,12,1920,1080,645780
13694,157.891,h264,480,360,406908,Sports,29,87,4646,0,4733,1776729,6254165,0,8030894,vp8,109000,24,1280,720,219464
13695,368.32,vp8,640,480,29096,Entertainment,25.02174,74,9134,0,9208,869558,470067,0,1339625,h264,3000000,25,1280,720,297600
13696,311.1,mpeg4,176,144,56416,Nonprofits & Activis,12,113,3620,0,3733,127552,2066350,0,2193902,h264,820000,29.97,1920,1080,634272
13697,204.938,h264,480,360,297373,Gaming,16,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,539000,25,1920,1080,114008
13698,581.233,h264,480,360,295979,Music,30,310,17128,0,17438,10151572,11352574,0,21504146,mpeg4,109000,24,1920,1080,218932
13699,215.43333,h264,480,360,506638,Howto & Style,30,127,6336,0,6463,619477,13023863,0,13643340,mpeg4,3000000,24,1280,720,69464
13700,33.09,h264,320,240,279173,Music,13,22,434,0,456,101794,1052937,0,1154731,h264,5000000,25,640,480,219480
13701,37.011665,h264,1280,720,2759449,Comedy,29,21,1088,0,1109,1899633,10866846,0,12766479,vp8,56000,29.97,640,480,219480
13702,39.055,h264,1920,1080,5992818,Entertainment,30,26,1144,0,1170,839251,28416939,0,29256190,vp8,109000,24,1280,720,215848
13703,750.433,vp8,1280,720,794075,People & Blogs,13.482667,81,10031,0,10112,3852576,70635013,0,74487589,mpeg4,56000,25,1920,1080,165700
13704,80.536,h264,480,360,690041,People & Blogs,29,43,2374,0,2417,618732,6327913,0,6946645,mpeg4,820000,25,1280,720,219480
13705,33.719997,flv,320,240,287829,Music,25,25,819,0,844,114077,1099126,0,1213203,mpeg4,56000,15,1920,1080,80168
13706,250.017,h264,320,240,153059,Film & Animation,29,128,7366,0,7494,856855,3926589,0,4783444,h264,242000,12,1280,720,317604
13707,43.827,flv,320,240,272273,Gaming,25,23,1081,0,1104,137210,1354404,0,1491614,h264,109000,12,1280,720,295400
13708,254.922,vp8,480,360,260667,Entertainment,30.062992,51,7585,0,7636,918325,7387906,0,8306231,vp8,56000,29.97,1280,720,221160
13709,292.092,h264,480,360,480125,Entertainment,29,156,8599,0,8755,2375028,15155062,0,17530090,h264,539000,29.97,640,480,219480
13710,426.945,h264,1280,720,1064703,Music,29,228,12567,0,12795,11297544,45523691,0,56821235,vp8,820000,25,1920,1080,219480
13711,339.667,h264,640,480,257699,Comedy,30,181,10010,0,10191,10121223,820261,0,10941484,vp8,242000,25,1920,1080,219480
13712,106.765,h264,1280,720,849586,Comedy,25,66,2603,0,2669,4427240,6911026,0,11338266,h264,820000,25,640,480,219480
13713,750.433,vp8,1280,720,794075,Sports,13.482667,81,10031,0,10112,3852576,70635013,0,74487589,h264,56000,29.97,1280,720,326744
13714,176.901,vp8,480,360,26968,Travel & Events,25.113636,38,4382,0,4420,393395,202954,0,596349,vp8,539000,29.97,1280,720,218932
13715,274.541,vp8,480,360,139791,Music,30.029198,58,8170,0,8228,802625,3994697,0,4797322,h264,109000,24,1280,720,315456
13716,52.68,h264,480,360,372001,Film & Animation,25,53,1265,0,1318,870136,1579497,0,2449633,vp8,56000,15,1920,1080,140080
13717,59.883,vp8,1280,720,994960,People & Blogs,30.38983,13,1780,0,1793,481774,6965881,0,7447655,vp8,820000,25,1920,1080,155028
13718,157.80167,h264,1280,720,2885589,Comedy,25,72,3873,0,3945,5611970,51306874,0,56918844,vp8,5000000,24,1920,1080,216056
13719,42.2,h264,480,360,288705,Music,25,23,1033,0,1056,216154,1306770,0,1522924,mpeg4,820000,24,1920,1080,216820
13720,1768.9417,mpeg4,176,144,56152,Sports,12,354,20873,0,21227,1382103,11034284,0,12416387,vp8,3000000,29.97,1920,1080,225168
13721,49.178333,mpeg4,176,144,54338,Entertainment,7,10,334,0,344,33046,300986,0,334032,mpeg4,242000,29.97,1920,1080,221160
13722,384.451,h264,640,480,646432,Pets & Animals,29,205,11318,0,11523,2839955,28225248,0,31065203,h264,539000,29.97,1920,1080,680092
13723,80.536,h264,480,360,690041,Comedy,29,43,2374,0,2417,618732,6327913,0,6946645,h264,5000000,12,640,480,219480
13724,292.092,h264,480,360,480125,Comedy,29,156,8599,0,8755,2375028,15155062,0,17530090,h264,109000,15,1920,1080,645756
13725,59.883,vp8,1280,720,994960,People & Blogs,30.38983,13,1780,0,1793,481774,6965881,0,7447655,h264,5000000,12,640,480,162972
13726,458.625,h264,640,480,517364,Nonprofits & Activis,29,245,13501,0,13746,5308581,24350943,0,29659524,mpeg4,3000000,29.97,1920,1080,216820
13727,167.39166,h264,1280,720,2207484,People & Blogs,24,86,3931,0,4017,4369420,41819887,0,46189307,vp8,109000,29.97,1280,720,219656
13728,189.956,flv,320,240,231296,Gaming,29,97,5597,0,5694,580292,4911734,0,5492026,h264,56000,15,1920,1080,638188
13729,250.017,h264,320,240,153059,Entertainment,29,128,7366,0,7494,856855,3926589,0,4783444,vp8,109000,15,1920,1080,218664
13730,645.84,vp8,320,240,95903,Pets & Animals,25.032558,138,16008,0,16146,1081321,6660941,0,7742262,mpeg4,5000000,24,1280,720,218932
13731,290.01666,mpeg4,176,144,52783,Music,12,61,3417,0,3478,119325,1794184,0,1913509,mpeg4,539000,29.97,1920,1080,128624
13732,326.583,vp8,640,480,1055982,People & Blogs,25.039877,102,8061,0,8163,1868804,41239444,0,43108248,h264,3000000,12,1920,1080,657228
13733,274.541,vp8,480,360,139791,Music,30.029198,58,8170,0,8228,802625,3994697,0,4797322,h264,820000,25,640,480,216820
13734,204.938,h264,480,360,297373,Gaming,16,111,3169,0,3280,1451634,6166260,0,7617894,vp8,242000,25,1920,1080,98768
13735,256.20834,mpeg4,176,144,57565,People & Blogs,12,56,3018,0,3074,302900,1540700,0,1843600,h264,5000000,24,640,480,219480
13736,110.966995,h264,480,360,397112,News & Politics,30,59,3271,0,3330,529627,4978664,0,5508291,mpeg4,5000000,29.97,1920,1080,216820
13737,290.01666,mpeg4,176,144,52783,Travel & Events,12,61,3417,0,3478,119325,1794184,0,1913509,h264,5000000,12,480,360,139940
13738,326.58832,h264,1920,1080,5999648,Sports,23,174,7656,0,7830,16603953,228322925,0,244926878,vp8,242000,29.97,480,360,218932
13739,368.32,vp8,640,480,29096,Comedy,25.02174,74,9134,0,9208,869558,470067,0,1339625,h264,820000,15,1920,1080,602872
13740,95.462,h264,640,480,809256,People & Blogs,29,51,2811,0,2862,886496,8770159,0,9656655,h264,3000000,15,480,360,221160
13741,157.80167,h264,1280,720,2885589,Howto & Style,25,72,3873,0,3945,5611970,51306874,0,56918844,h264,3000000,29.97,1920,1080,697944
13742,490.6,h264,480,360,300437,Comedy,25,256,12010,0,12266,1448177,16976151,0,18424328,h264,3000000,24,1920,1080,668116
13743,222.53334,h264,480,360,500449,Comedy,30,219,6457,0,6676,2821722,11099102,0,13920824,h264,109000,24,1920,1080,646300
13744,110.966995,h264,480,360,397112,Sports,30,59,3271,0,3330,529627,4978664,0,5508291,h264,820000,29.97,480,360,216820
13745,217.518,h264,480,360,83054,Sports,29,112,6408,0,6520,406683,1851539,0,2258222,vp8,539000,15,1920,1080,217080
13746,37.011665,h264,1280,720,2759449,People & Blogs,29,21,1088,0,1109,1899633,10866846,0,12766479,vp8,820000,25,1280,720,219480
13747,256.20834,mpeg4,176,144,57565,Autos & Vehicles,12,56,3018,0,3074,302900,1540700,0,1843600,h264,539000,29.97,1920,1080,663836
13748,127.221664,h264,1920,1080,3080852,Entertainment,23,70,2980,0,3050,3818903,45174992,0,48993895,h264,539000,12,320,240,217544
13749,33.09,h264,320,240,279173,People & Blogs,13,22,434,0,456,101794,1052937,0,1154731,h264,3000000,29.97,1280,720,317712
13750,448.575,vp8,1280,720,2052426,Gaming,30.002232,92,13349,0,13441,9132637,105950761,0,115083398,vp8,539000,29.97,640,480,217080
13751,167.39166,h264,1280,720,2207484,Autos & Vehicles,24,86,3931,0,4017,4369420,41819887,0,46189307,h264,109000,25,640,480,219656
13752,77.233,h264,480,360,382461,Music,30,53,2265,0,2318,182297,3510033,0,3692330,h264,5000000,25,1920,1080,648140
13753,340.424,flv,320,240,244491,Gaming,11,69,4012,0,4081,1168939,9234909,0,10403848,vp8,5000000,12,1280,720,221152
13754,448.575,vp8,1280,720,2052426,Howto & Style,30.002232,92,13349,0,13441,9132637,105950761,0,115083398,vp8,820000,25,1280,720,217080
13755,163.897,flv,320,240,267032,Entertainment,29,87,4826,0,4913,824159,4646573,0,5470732,mpeg4,56000,24,1920,1080,219656
13756,225.08,h264,480,360,538452,People & Blogs,25,113,5515,0,5628,1873408,13275961,0,15149369,h264,539000,12,1280,720,324384
